ID_RETRO,ID_FANGRAPHS,LAST_NAME,GIVEN_NAME
meehb101,1008721,Meehan,William Thomas
meekd101,1008722,Meek,Frank J.
meeke001,5109,Meek,Evan David
meekr101,1008723,Meeker,Charles Roy
meekj101,1008724,Meekin,George Jouett
meeks101,1008725,Meeks,Samuel Mack
meelp101,1008726,Meeler,Charles Philip
meerr101,1008727,Meers,Russell Harlan
meied001,1008729,Meier,David Keith
meied101,1008730,Meier,Arthur Ernst
meinh101,1008731,Meine,Henry William
meinw101,1008732,Meinert,Walter Henry
meinb101,1008733,Meinke,Robert Bernard
meinf101,1008734,Meinke,Frank Louis
NULL,18105,Meisinger,Ryan Thomas
meisg101,1008735,Meister,George F.
meisj101,1008736,Meister,John F.
meisk101,1008737,Meister,Karl Daniel
meixm101,1008738,Meixell,Merton Merrill
mejia001,13188,Mejia,Adalberto
mejia002,13877,Mejia,Alejandro DeJesus
mejif001,16403,Mejia,Francisco Jose
mejij001,8476,Mejia,Jenrry Manuel
mejim001,1008739,Mejia,Miguel
mejir001,1008741,Mejia,Roberto Antonio
mejir101,1008740,Mejias,Roman
mejis101,1008742,Mejias,Samuel Elias
melam001,4264,Melancon,Mark D.
meled101,1008743,Mele,Albert Ernest
meles101,1008747,Mele,Sabath Anthony
melef001,1008744,Melendez,Francisco Javier
melej001,1008745,Melendez,Jose Luis
melel101,1008746,Melendez,Luis Antonio
melha001,294,Melhuse,Adam Michael
melik001,8278,Melillo,Kevin Michael
melis101,1008748,Melillo,Oscar Donald
mellk001,15964,Mella,Keury
mellj101,1008749,Mellana,Joseph Peter
mellb101,1008750,Mellor,William Harpin
meloj001,1008752,Melo,Juan Esteban
meloj002,3355,Meloan,Jonathan Michael
melop101,1008751,Meloan,Paul B.
melts101,1008753,Melter,Stephen Blasius
meltb101,1008754,Melton,William Edwin
meltc101,1008755,Melton,Clifford George
meltd101,1008756,Melton,David Olin
meltr101,1008757,Melton,Reuben Franklin
melum001,478,Meluskey,Mitchell Wade
melvt001,9149,Melville,Timothy Macgill
melvb001,1008758,Melvin,Robert Paul
menck001,1261,Mench,Kevin Ford
menda001,3752,Mendez,Adalberto
mendc002,1716,Mendez,Carlos Alberto
mendd001,1047,Mendez,Donaldo Alfonso
mendr002,10307,Mendez,Roman Junior
mendy001,14391,Mendez,Yohander Manuel
mendc001,1008759,Mendoza,Carlos Ramon
mendl001,3126,Mendoza,Luis Alonso
mendm101,1008760,Mendoza,Mario
mendm102,1008762,Mendoza,Michael Joseph
mendm103,1008761,Mendoza,Cristobal Rigoberto
mendr001,836,Mendoza,Ramiro
menef001,931,Menechino,Frank
menej101,1008763,Menefee,John
menet001,1008764,Menendez,Antonio Gustavo
mengd001,16980,Mengden,Daniel Joseph
menhp001,1008765,Menhart,Paul Gerard
menkd101,1008766,Menke,Denis John
menom101,1008767,Menosky,Michael William
mense101,1008768,Mensor,Edward
menzt101,1008769,Menze,Theodore Charles
meolm101,1008770,Meola,Emile Michael
meolr101,1008771,Meoli,Rudolph Bartholomew
merch002,960,Mercado,Hector Luis
merco001,1008772,Mercado,Orlando
merco002,1393,Merced,Orlando Luis
merch001,1008773,Mercedes,Henry Felipe
mercj001,396,Mercedes,Jose Miguel
mercl001,1008776,Mercedes,Luis Roberto
mercm001,10181,Mercedes,Melvin
mercj102,1008774,Mercer,Harry Vernon
mercj101,1008775,Mercer,John Locke
mercj002,6547,Mercer,Jordy Joe
mercm101,1008777,Mercer,Mark Kenneth
mercw101,1008778,Mercer,George Barclay
merca101,1008779,Merchant,James Anderson
merck001,439,Mercker,Kent Franklin
merec001,7613,Meredith,Olise Cla
meres101,1008780,Merena,John Joseph
merea101,1008781,Merewether,Arthur Francis
merir001,1008782,Meridith,Ronald Knox
merkf101,1008783,Merkle,Carl Frederick Rudolf
merll001,201,Merloni,Louis William
merrw001,11281,Merrifield,Whitley David
merre101,1008786,Merrill,Edward Mason
merrb001,1008785,Merriman,Brett Alan
merrl102,1008791,Merriman,Lloyd Archer
merrb101,1008784,Merritt,William Henry
merrg101,1008787,Merritt,George Washington
merrh101,1008788,Merritt,Herman G.
merrj102,1008789,Merritt,James Joseph
merrj101,1008790,Merritt,John Howard
merrl101,1008792,Merritt,Lloyd Wesley
merrr001,13688,Merritt,Ryan Adam
mersj101,1008793,Merson,John Warren
merts101,1008794,Mertes,Samuel Blair
mertj101,1008795,Mertz,James Verlin
merul101,1008796,Merullo,Leonard Richard
merum001,1008797,Merullo,Matthew Bates
mesaj001,961,Mesa,Jose Ramon Nova
mesam001,447,Mesa,Melquisedec
mesns101,1008798,Mesner,Stephen Mathias
mesod001,5666,Mesoraco,Devin Douglas
messb101,1008800,Messenger,Charles Walter
messb102,1008801,Messenger,Andrew Warren
messr001,2658,Messenger,Randall Jerome
messa101,1008799,Messersmith,John Alexander
messt101,1008802,Messitt,Thomas John
metct101,1008805,Metcalf,Thomas John
metct001,7364,Metcalf,Travis Anthony
metca101,1008803,Metcalfe,Alfred Tristram
metcm001,1008804,Metcalfe,Michael Henry
meths101,1008806,Metha,Frank Joseph
methb101,1008807,Metheny,Arthur Beauregard
metid101,1008808,Metivier,George Dewey
metkg101,1008809,Metkovich,George Michael
metrc101,1008810,Metro,Charles
metzl101,1008815,Metz,Leonard Ray
metzb101,1008811,Metzger,Clarence Edward
metzr101,1008812,Metzger,Roger Henry
metzw101,1008813,Metzig,William Andrew
metza101,1008814,Metzler,Alexander
meulh001,1008816,Meulens,Hensley Filemon Acasio
meusb101,1008817,Meusel,Robert William
meusi101,1008818,Meusel,Emil Frederick
meyea001,12833,Meyer,Alex John
NULL,18854,Meyer,Benjamin K.
meyeb103,1008819,Meyer,Bernhard
meyeb101,1008820,Meyer,William Adam
meyeb102,1008821,Meyer,Robert Bernard
meyeb001,1008822,Meyer,Brian Scott
meyed002,4402,Meyer,Daniel Livingston
meyed001,1008824,Meyer,Daniel Thomas
meyed003,4738,Meyer,Drew Edward
meyed101,1008825,Meyer,Lambert Daniel
meyeg101,1008826,Meyer,George Francis
meyej101,1008828,Meyer,John Robert
meyej001,1008829,Meyer,Tanner Joe
meyel103,1008831,Meyer,Lee
meyer101,1008833,Meyer,Russell Charles
meyes101,1008834,Meyer,Scott William
meyel102,1008830,Meyerle,Levi Samuel
meyec001,1787,Meyers,Chad William
meyec101,1008823,Meyers,John Tortes
meyeh101,1008827,Meyers,Henry L.
meyel101,1008832,Meyers,Lewis Henry
miadb001,23,Miadich,John Barton
miced001,1463,Miceli,Daniel
micem101,1008835,Micelotta,Robert Peter
michg101,1008837,Michael,Eugene Richard
michc101,1008836,Michaels,Casimir Eugene
michj001,1399,Michaels,Jason Drew
michj102,1008839,Michaels,John Joseph
michr101,1008840,Michaels,Ralph Joseph
michj101,1008838,Michaelson,John August
michc001,1415,Michalak,Christian Matthew
micke101,1008841,Mickelson,Edward Allen
mickg101,1008842,Mickens,Glenn Roger
mickk001,9513,Mickolio,Kameron Kraig
middj001,1048,Middlebrook,Jason Douglas
middw001,7002,Middlebrooks,William Scott
middj102,1008843,Middleton,James Blaine
middj101,1008844,Middleton,John Wayne
middk001,15264,Middleton,Keynan Anthony
midkd101,1008845,Midkiff,Richard James
midke101,1008846,Midkiff,Ezra Millington
mielg001,1008847,Mielke,Gary Roger
miend001,741,Mientkiewicz,Douglas Andrew
miere101,1008848,Mierkowicz,Edward Frank
miesm001,1008849,Mieske,Matthew Todd
miggl101,1008850,Miggins,Lawrence Edward
mihaj101,1008851,Mihalic,John Michael
mijaj001,4140,Mijares,Jose Manuel
mikkp101,1008852,Mikkelsen,Peter James
miklh101,1008853,Miklos,John Joseph
mikom001,9803,Mikolas,Miles Tice
mikse101,1008854,Miksis,Edward Thomas
milab001,1008855,Milacki,Robert
milac101,1008856,Milan,Jesse Clyde
milah101,1008857,Milan,Horace Robert
milbl001,1008858,Milbourne,Lawrence William
milcm001,1008859,Milchin,Michael Wayne
milea001,1844,Miles,Aaron Wade
milec101,1008860,Miles,Carl Thomas
miled101,1008861,Miles,Wilson Daniel
miled102,1008862,Miles,Donald Ray
milej101,1008863,Miles,James Charlie
milem101,1008864,Miley,Michael Wilfred
milew001,8779,Miley,Wade Allen
milis001,1008865,Militello,Sam Salvatore
miljj101,1008866,Miljus,John Kenneth
millf105,1008867,Millan,Felix Bernardo
millk005,529,Millar,Kevin Charles
millf104,1008868,Millard,Frank E.
milll002,6441,Milledge,Lastings Darnell
milla002,6785,Miller,Andrew Mark
millb109,1008869,Miller,Herbert Alexander
millb112,1008872,Miller,William Francis
millb104,1008873,Miller,William Paul
millb105,1008870,Miller,William Alexander
millb110,1008871,Miller,Edmund John
millb106,1008877,Miller,Robert Lane
millb111,1008874,Miller,Robert W.
millb102,1008876,Miller,Robert Gerald
millb103,1008875,Miller,Robert John
millb002,12775,Miller,Bradley Austin
millb107,1008878,Miller,Charles Bruce
millc102,1008881,Miller,Charles Hess
millc103,1008879,Miller,Charles Elmer
millc101,1008880,Miller,Charles Marion
millc001,342,Miller,Corky Abraham Philip
millc105,1008882,Miller,Joseph H.
milld002,65,Miller,Damian Donald
milld001,1008883,Miller,Darrell Keith
milld106,1008886,Miller,Roy Oscar
milld103,1008884,Miller,George Frederick
milld102,1008885,Miller,John Barney
milld104,1008888,Miller,Dakin Evans
milld105,1008887,Miller,Charles Bradley
milld101,1008889,Miller,Dyar K.
mille106,1008890,Miller,L. Edward
mille103,1008891,Miller,Edwin Collins
mille001,1008893,Miller,Edward Lee
mille104,1008892,Miller,Edward Robert
mille101,1008895,Miller,Elmer Joseph
mille102,1008894,Miller,Elmer
millf102,1008897,Miller,Frank Lee
millf101,1008896,Miller,Frederick Holman
millg101,1008898,Miller,George C.
millh101,1008900,Miller,James Eldridge
millh103,1008899,Miller,Laurence H.
millh102,1008901,Miller,Hugh Stanley
millj004,5715,Miller,Randall Jai
millj106,1008902,Miller,Jacob George
millj109,1008903,Miller,Walter
millj003,3104,Miller,Jason Douglas
millj105,1008904,Miller,James McCurdy
millj005,7458,Miller,James Matthew
millj102,1008906,Miller,Joseph A.
millj101,1008905,Miller,Joseph Wick
millj104,1008908,Miller,John Allen
millj103,1008907,Miller,John Ernest
millj006,8580,Miller,Justin Ryan
millj002,1313,Miller,Justin Mark
millk002,1008911,Miller,Neal Keith
millk001,1008910,Miller,Keith Alan
millk101,1008912,Miller,Frank Aloyvisous
millk003,1008913,Miller,Kurt Everett
milll101,1008914,Miller,Larry Don
milll001,1008915,Miller,Lemmie Earl
millm001,479,Miller,Matthew Lincoln
millm002,1754,Miller,Matt Jacob
millm003,13891,Miller,Michael Ryan
milln101,1008916,Miller,Norman Calvin
millo001,1008917,Miller,Orlando
millo102,1008919,Miller,Otis Louis
millo103,1008918,Miller,Lowell Otto
millo101,1008920,Miller,John Anthony
millp001,1008921,Miller,Paul Robert
millr101,1008924,Miller,Ralph Joseph
millr103,1008922,Miller,Ralph Darwin
millr102,1008925,Miller,Ralph Henry
millr109,1008926,Miller,Randall Scott
millr107,1008923,Miller,Raymond Peter
millr104,1008927,Miller,Leo Alphonso
millr001,1008928,Miller,Richard Alan
millr106,1008931,Miller,Rodney Carter
millr105,1008932,Miller,Roger Wesley
millr111,1008930,Miller,Roland Arthur
millr112,1008929,Miller,Roscoe Clyde
millr108,1008934,Miller,Rudel Charles
millr113,1008933,Miller,Russell Lewis
mills001,10197,Miller,Shelby Charles
mills101,1008935,Miller,Stuart Leonard
millt101,1008937,Miller,Thomas Royall
millt102,1008936,Miller,Thomas P.
millt001,742,Miller,Travis Eugene
millt002,1672,Miller,Trever Douglas
millw001,568,Miller,Wade Thomas
millw105,1008940,Miller,Walter W.
millw104,1008939,Miller,Ward Taylor
millw103,1008938,Miller,Warren Lemuel
millw106,1008941,Miller,Kenneth Albert
millj001,1008909,Millette,Joseph Anthony
millr003,1008947,Milliard,Ralph Gregory
millw102,1008948,Millies,Walter Louis
millb113,1008942,Milligan,William Joseph
millj108,1008944,Milligan,John
millj110,1008945,Milligan,John Alexander
millr002,1008946,Milligan,Randy Andre
millb114,1008943,Milliken,Robert Fogle
milla001,1008949,Mills,Alan Bernard
milla003,13834,Mills,Alec Thomas
milla101,1008950,Mills,Arthur Grant
millb115,1008951,Mills,William Henry
millb001,4420,Mills,Bradley Aaron
millb101,1008952,Mills,James Bradley
millb108,1008953,Mills,Colonel Buster
millc104,1008954,Mills,Charles F.
milld107,1008955,Mills,Richard Allan
mille105,1008956,Mills,Everett
millf103,1008957,Mills,Frank LeMoyne
millj107,1008958,Mills,Abbott Paige
milll102,1008959,Mills,Howard Robinson
millr114,1008960,Mills,Rupert Frank
millw101,1008961,Mills,William Grant
millk004,106,Millwood,Kevin Austin
milna101,1008962,Milnar,Albert Joseph
milnp101,1008966,Milne,William James
milnb101,1008963,Milner,Brian Tate
milne001,1008964,Milner,Eddie James
milnh001,13346,Milner,Hoby Trey
milnj101,1008965,Milner,John David
milot001,7608,Milone,Tomaso Anthony
milom101,1008967,Milosevich,Michael
milsg101,1008968,Milstead,George Earl
milte001,743,Milton,Eric Robert
miltl101,1008969,Milton,Samuel Lawrence
mimbm001,1008970,Mimbs,Michael Randall
minac101,1008971,Minahan,Edmund Joseph
minar101,1008972,Minarcin,Rudolph Anthony
minaj001,10341,Minaya,Juan Gustavo
mincd101,1008973,Mincher,Donald Ray
mince101,1008974,Mincher,Edward M.
mincn001,1008975,Minchey,Nathan Derek
miner101,1008976,Miner,Raymond Theodore
minez001,3193,Miner,Zachary Charles
minec101,1008977,Minetto,Craig Stephen
mings101,1008978,Mingori,Stephen Bernard
minnd102,1008979,Minnehan,Daniel Joseph
minnp101,1008980,Minner,Paul Edison
minnd101,1008981,Minnick,Donald Athey
minob001,1008982,Minor,Blas
minod001,1411,Minor,Damon Reed
minom001,10021,Minor,Michael David
minor001,1008983,Minor,Ryan Dale
minom101,1008984,Minoso,Saturnino Orestes Armas
minsj101,1008985,Minshall,James Edward
minta001,18655,Minter,Alex Jordan
mintg001,1008986,Minton,Gregory Brian
mints001,1008987,Mintz,Stephen Wayne
minug001,1008988,Minutelli,Gino Michael
mirap001,1008989,Mirabella,Paul Thomas
mirad001,202,Mirabelli,Douglas Anthony
miraa001,1008990,Miranda,Angel Luis
miraa002,17526,Miranda,Ariel
miraj001,7783,Miranda,Juan Miguel
miraw101,1008991,Miranda,Guillermo
miscp001,5909,Misch,Patrick Theodore Joseph
missj101,1008992,Misse,John Beverly
misum001,1008993,Misuraca,Michael William
mitcr102,1008994,Mitchell,Robert McKasha
mitcb102,1008995,Mitchell,Robert Vance
mitcb101,1008996,Mitchell,Robert Van
mitcb001,11479,Mitchell,Bryan Bedford
mitcc001,1008997,Mitchell,Charles Ross
mitcc102,1008998,Mitchell,Clarence Elmer
mitcc101,1008999,Mitchell,Craig Seton
mitcd001,5354,Mitchell,William Douglas
mitcd101,1009000,Mitchell,Loren Dale
mitcf101,1009001,Mitchell,Frederick Francis
mitcj001,1009003,Mitchell,John Kyle
mitcj101,1009002,Mitchell,John Franklin
mitck002,1009005,Mitchell,Keith Alexander
mitck001,1009004,Mitchell,Kevin Darnell
mitcl001,1009006,Mitchell,Larry Paul
mitcm102,1009007,Mitchell,Michael Francis
mitcm101,1009008,Mitchell,Monroe Barr
mitcp101,1009009,Mitchell,Paul Michael
mitcr101,1009010,Mitchell,Albert Roy
mitcr001,5848,Mitchell,Russell Lance
mitcw101,1009011,Mitchell,William
mitrs001,1773,Mitre,Sergio Armando
mittr101,1009013,Mitterling,Ralph
mittg101,1009012,Mitterwald,George Eugene
mizej101,1009014,Mize,John Robert
mizew101,1009015,Mizell,Wilmer David
mizej001,1009016,Mizerock,John Joseph
mizeb101,1009017,Mizeur,William Francis
mlicd001,569,Mlicki,David John
mmahk001,1009018,Mmahat,Kevin Paul
moatd101,1009019,Moates,David Allen
mockg001,7335,Mock,Garrett Lee
modam101,1009020,Modak,Michael
moehb001,480,Moehler,Brian Merritt
moelc001,66,Moeller,Chad Edward
moeld101,1009021,Moeller,Daniel Edward
moeld001,1009022,Moeller,Dennis Michael
moelj101,1009023,Moeller,Joseph Douglas
moelr101,1009024,Moeller,Ronald Ralph
moffj101,1009025,Moffet,Joseph William
moffs101,1009026,Moffet,Samuel R.
moffr101,1009027,Moffitt,Randall James
mofoh101,1009028,Moford,Herbert
mogrg101,1009029,Mogridge,George Anthony
mohaj101,1009031,Mohardt,John Henry
mohag101,1009030,Mohart,George Benjamin
mohlk101,1009032,Mohler,Ernest Follette
mohlm001,1009033,Mohler,Michael Ross
mohod001,1009034,Mohorcic,Dale Robert
mohrd001,744,Mohr,Dustan Kyle
moisb101,1009035,Moisan,William Joseph
mokaj101,1009036,Mokan,John Leo
molef101,1009037,Mole,Fenton Leroy
molec101,1009038,Molesworth,Carlton
molib001,24,Molina,Benjamin Jose
molig001,1575,Molina,Cruz Gabriel
molig002,2861,Molina,Gustavo Eduardo
molii001,156,Molina,Islay
molij001,25,Molina,Jose Benjamin
moliy001,7007,Molina,Yadier Benjamin
molib101,1009039,Molinaro,Robert Joseph
molip001,1009040,Molitor,Paul Leo
molls001,14874,Moll,Samuel John
molld001,6200,Molleken,Dustin Douglas
mollf102,1009041,Mollenkamp,Frederick Henry
mollf101,1009042,Mollwitz,Frederick August
molor101,1009043,Moloney,Richard Henry
molyv101,1009044,Molyneaux,Vincent Leo
monab101,1009045,Monaco,Blas
monar101,1009046,Monahan,Edward Francis
monas001,1009047,Monahan,Shane Hartland
monac001,2506,Monasterios,Carlos
monbb101,1009048,Monbouquette,William Charles
moncy001,17232,Moncada,Yoan Manuel
moncf101,1009049,Moncewicz,Frederick Alfred
monca101,1009050,Monchak,Alex
moncc001,7511,Moncrief,Carlos Antwan
mondr001,1009051,Monday,Robert James
mondr003,13769,Mondesi,Raul Adalberto
mondr002,1314,Mondesi,Raul Ramon
monej001,2783,Monell,Johnny
moned101,1009052,Money,Donald Wayne
mongs001,1009053,Monge,Isidro Pedroza
monrc001,1464,Monroe,Craig Keystone
monre101,1009054,Monroe,Edward Oliver
monrf101,1009055,Monroe,Frank W.
monrj101,1009056,Monroe,John Allen
monrl101,1009057,Monroe,Lawrence James
monrz101,1009058,Monroe,Zachary Charles
monte101,1009059,Montague,Edward Francis
montj101,1009060,Montague,John Evans
montr001,1009061,Montalvo,Rafael Edgardo
montl001,2923,Montanez,Luis Anibal
montw101,1009062,Montanez,Guillermo
montf001,14309,Montas,Francelis
monta103,1009063,Monteagudo,Aurelio Faustino
montr101,1009067,Monteagudo,Rene
montj001,1009065,Montefusco,John Joseph
montm101,1009066,Montejo,Manuel
montr002,1009068,Monteleone,Richard
montf101,1009064,Montemayor,Felipe Angel
monta001,2268,Montero,Agustin Alcantara
montj003,5514,Montero,Jesus Alejandro
montm001,3364,Montero,Miguel Angel
montr004,12760,Montero,Rafael
monta102,1009069,Montgomery,Alvin Atlas
montb101,1009070,Montgomery,Robert Edward
montj002,1009071,Montgomery,Jeffrey Thomas
montj004,16511,Montgomery,Jordan Blackmon
montm002,4869,Montgomery,Michael Paul
montm102,1009072,Montgomery,Monty Bryson
montr003,1009073,Montgomery,Raymond James
monts001,1009074,Montgomery,Steven Lewis
montc001,1009075,Montoyo,Jose Carlos
monta101,1009076,Montreuil,Allan Arthur
montl002,6601,Montz,Luke
monzr101,1009077,Monzant,Ramon Segundo
monzd101,1009078,Monzon,Daniel Francisco
moocj101,1009079,Moock,Joseph Geoffrey
moode001,1009080,Moody,Eric Lane
moolg101,1009081,Moolic,George Henry
moonl101,1009084,Moon,Leo
moonw101,1009085,Moon,Wallace Wade
moonj101,1009083,Mooney,James Irving
moonb001,1009082,Mooneyham,William Craig
moora001,9362,Moore,Adam Ross
moora103,1009086,Moore,Albert James
moora002,17553,Moore,Andrew George
moora102,1009087,Moore,Anselm Winn
moora101,1009088,Moore,Archie Francis
moorb101,1009090,Moore,Balor Lilbon
moorb105,1009089,Moore,Robert Barry
moorb002,1009093,Moore,William Ross
moorb103,1009092,Moore,William Henry
moorb104,1009091,Moore,William Christopher
moorb004,1009095,Moore,Robert Vincent
moorb001,1009094,Moore,Robert Devell
moorb003,1009096,Moore,Bradley Alan
moorc103,1009097,Moore,Carlos Whitman
moorc102,1009098,Moore,Charles Wesley
moorc001,1009099,Moore,Charles William
moorc101,1009100,Moore,William Austin
moord101,1009101,Moore,D C
moord001,1009102,Moore,Donnie Ray
moore103,1009103,Moore,Alonzo Earl
moore102,1009104,Moore,Graham Edward
moore101,1009105,Moore,Euel Walton
moorf101,1009106,Moore,Ferdinand De Paige
moorg101,1009108,Moore,Frank Jonah
moorg102,1009107,Moore,Gary Douglas
moorg103,1009109,Moore,Eugene
moorg104,1009110,Moore,Eugene
moorh101,1009203,Moore,Henry Scott
moorj102,1009112,Moore,Jackie Spencer
moorj001,7307,Moore,Jerome Jeremy
moorj105,1009113,Moore,Jeremiah S.
moorj107,1009114,Moore,James Stanford
moorj106,1009115,Moore,James William
moorj103,1009117,Moore,Joe Gregg
moorj104,1009116,Moore,John Francis
moorj101,1009118,Moore,Alvin Earl
moork101,1009119,Moore,Kelvin Orlando
moork001,1009120,Moore,Kerwin Lamar
moorm002,1009121,Moore,Marcus Braymont
